numberOfCellsInParallel	1
numberOfCellsInSeries	96

transmissionEfficiency
0.92
end
electricalEfficiency
0.99
end
vehicleMass
1710
end
rotaryMassConversionCoefficient
1.4
end
vehicleWindwardArea
2.38
end
rollingResistanceCoefficient
0.015
end
dragCoefficient
0.29
end

cellVoltage
415.0	4.42
416.0	4.83
417.0	5.19
418.0	5.31
419.0	5.22
420.0	4.89
421.0	4.61
422.0	4.50
423.0	4.56
424.0	4.78
425.0	5.31
426.0	6.28
427.0	7.61
428.0	8.78
429.0	9.28
430.0	9.31
431.0	9.11
432.0	8.86
433.0	8.69
434.0	8.64
435.0	8.50
436.0	8.11
437.0	7.42
438.0	6.39
439.0	5.06
440.0	3.58
441.0	2.14
442.0	1.06
443.0	0.36
444.0	0.06
445.0	0.00
446.0	0.00
447.0	0.00
448.0	0.00
449.0	0.00
450.0	0.00
451.0	0.00
452.0	0.00
453.0	0.00
454.0	0.00
455.0	0.00
456.0	0.00
457.0	0.00
458.0	0.00
459.0	0.00
460.0	0.00
461.0	0.00
462.0	0.00
463.0	0.00
464.0	0.00
465.0	0.00
466.0	0.00
467.0	0.00
468.0	0.00
469.0	0.00
470.0	0.00
471.0	0.00
472.0	0.00
473.0	0.00
474.0	0.00
475.0	0.00
476.0	0.00
477.0	0.00
478.0	0.00
479.0	0.00
480.0	0.00
481.0	0.00
482.0	0.00
483.0	0.00
484.0	0.00
485.0	0.00
486.0	0.00
487.0	0.00
488.0	0.00
489.0	0.00
490.0	0.00
491.0	0.00
492.0	0.00
493.0	0.00
494.0	0.00
495.0	0.00
496.0	0.00
497.0	0.00
498.0	0.00
499.0	0.00
500.0	0.00
501.0	0.00
502.0	0.00
503.0	0.00
504.0	0.00
505.0	0.00
506.0	0.00
507.0	0.00
508.0	0.00
509.0	0.00
510.0	0.00
511.0	0.00
512.0	0.14
513.0	0.69
514.0	1.83
515.0	3.28
516.0	4.67
517.0	5.69
518.0	6.08
519.0	6.08
520.0	5.92
521.0	5.64
522.0	5.33
523.0	4.94
524.0	4.31
525.0	3.31
526.0	2.11
527.0	1.11
528.0	0.56
529.0	0.28
530.0	0.00
531.0	0.00
532.0	0.00
533.0	0.06
534.0	0.33
535.0	0.89
536.0	1.44
537.0	2.28
538.0	3.61
539.0	5.22
540.0	6.42
541.0	6.81
542.0	6.81
543.0	6.75
544.0	6.56
545.0	6.19
546.0	5.58
547.0	5.14
548.0	4.78
549.0	4.53
550.0	4.28
551.0	4.08
552.0	3.97
553.0	3.81
554.0	3.69
555.0	3.64
556.0	3.64
557.0	3.69
558.0	3.83
559.0	4.03
560.0	4.58
561.0	4.72
562.0	4.72
563.0	4.72
564.0	4.28
565.0	2.81
566.0	1.33
567.0	0.00
568.0	0.00
569.0	0.00
570.0	0.00
571.0	0.00
572.0	0.00
573.0	0.00
574.0	0.00
575.0	0.00
576.0	0.00
577.0	0.00
578.0	0.00
579.0	0.00
580.0	0.00
581.0	0.00
582.0	0.00
583.0	0.00
584.0	0.00
585.0	0.00
586.0	0.00
587.0	0.00
588.0	0.00
589.0	0.00
590.0	0.00
591.0	0.00
592.0	0.00
593.0	0.00
594.0	0.00
595.0	0.00
596.0	0.00
597.0	0.00
598.0	0.00
599.0	0.00
600.0	0.00
601.0	0.28
602.0	0.58
603.0	1.33
604.0	2.53
605.0	3.94
606.0	5.50
607.0	7.08
608.0	8.47
609.0	9.67
610.0	10.78
611.0	11.92
612.0	12.89
613.0	13.42
614.0	13.53
615.0	13.47
616.0	13.44
617.0	13.39
618.0	13.28
619.0	13.06
620.0	12.75
621.0	12.47
622.0	12.33
623.0	12.31
624.0	12.36
625.0	12.53
626.0	12.69
627.0	12.78
628.0	12.78
629.0	12.78
630.0	12.81
631.0	12.97
632.0	13.25
633.0	13.58
634.0	13.97
635.0	14.33
636.0	14.61
637.0	14.72
638.0	14.72
639.0	14.69
640.0	14.64
641.0	14.61
642.0	14.75
643.0	15.08
644.0	15.33
645.0	15.42
646.0	15.53
647.0	15.64
648.0	15.75
649.0	15.81
650.0	15.78
651.0	15.56
652.0	15.06
653.0	14.47
654.0	13.92
655.0	13.11
656.0	12.00
657.0	10.89
658.0	10.14
659.0	9.53
660.0	8.61
661.0	7.22
662.0	5.75
663.0	4.28
664.0	3.64
665.0	3.33
666.0	3.47
667.0	3.89
668.0	5.28
669.0	6.44
670.0	7.78
671.0	8.89
672.0	9.44
673.0	10.00
674.0	10.56
675.0	11.11
676.0	11.19
677.0	11.25
678.0	10.83
679.0	9.92
680.0	8.83
681.0	7.53
682.0	6.33
683.0	5.86
684.0	5.25
685.0	5.25
686.0	5.92
687.0	6.64
688.0	7.19
689.0	7.89
690.0	8.42
691.0	8.58
692.0	8.64
693.0	8.83
694.0	9.08
695.0	9.22
696.0	9.00
697.0	7.86
698.0	7.17
699.0	6.42
700.0	6.06
701.0	5.89
702.0	5.83
703.0	5.83
704.0	5.81
705.0	5.53
706.0	4.97
707.0	4.19
708.0	3.56
709.0	3.33
710.0	3.67
711.0	4.75
712.0	5.86
713.0	6.06
714.0	5.89
715.0	5.14
716.0	3.86
717.0	3.33
718.0	3.33
719.0	3.61
720.0	4.44
721.0	5.14
722.0	5.72
723.0	6.25
724.0	6.67
725.0	7.39
726.0	8.31
727.0	9.67
728.0	10.50
729.0	11.17
730.0	11.56
731.0	11.64
732.0	11.67
733.0	11.72
734.0	11.78
735.0	11.86
736.0	11.97
737.0	12.14
738.0	12.22
739.0	12.25
740.0	12.58
741.0	12.89
742.0	13.11
743.0	13.14
744.0	13.17
745.0	13.17
746.0	13.19
747.0	13.31
748.0	13.50
749.0	13.72
750.0	13.83
751.0	13.83
752.0	13.81
753.0	13.69
754.0	13.47
755.0	13.22
756.0	12.86
757.0	12.14
758.0	10.92
759.0	9.47
760.0	8.06
761.0	6.58
762.0	5.11
763.0	3.97
764.0	3.33
765.0	3.56
766.0	4.44
767.0	5.31
768.0	6.22
769.0	7.11
770.0	8.36
771.0	9.81
772.0	11.08
773.0	12.36
774.0	13.19
775.0	14.14
776.0	15.03
777.0	15.64
778.0	16.14
779.0	16.61
780.0	16.97
781.0	17.25
782.0	17.44
783.0	17.58
784.0	17.67
785.0	17.78
786.0	17.97
787.0	18.11
788.0	18.14
789.0	18.14
790.0	18.17
791.0	18.25
792.0	18.33
793.0	18.22
794.0	17.64
795.0	16.58
796.0	15.17
797.0	13.69
798.0	12.47
799.0	11.75
800.0	11.50
801.0	11.47
802.0	11.69
803.0	12.42
804.0	13.44
805.0	14.28
806.0	14.64
807.0	14.72
808.0	14.58
809.0	14.25
810.0	13.81
811.0	13.17
812.0	12.14
813.0	11.03
814.0	9.86
815.0	8.64
816.0	7.31
817.0	6.08
818.0	5.00
819.0	4.72
820.0	5.00
821.0	5.94
822.0	6.89
823.0	7.75
824.0	8.56
825.0	9.17
826.0	9.75
827.0	10.31
828.0	10.81
829.0	11.50
830.0	12.22
831.0	12.86
832.0	13.25
833.0	13.39
834.0	13.53
835.0	13.69
836.0	13.83
837.0	13.94
838.0	14.14
839.0	14.39
840.0	14.58
841.0	14.81
842.0	15.14
843.0	15.47
844.0	15.69
845.0	15.78
846.0	15.83
847.0	15.89
848.0	16.03
849.0	16.31
850.0	16.69
851.0	16.97
852.0	17.14
853.0	17.31
854.0	17.47
855.0	17.58
856.0	17.61
857.0	17.64
858.0	17.92
859.0	18.28
860.0	18.56
861.0	18.72
862.0	19.11
863.0	19.75
864.0	20.08
865.0	20.22
866.0	20.39
867.0	20.72
868.0	21.11
869.0	21.28
870.0	21.25
871.0	21.17
872.0	21.06
873.0	20.94
874.0	20.78
875.0	20.53
876.0	20.19
877.0	19.81
878.0	19.56
879.0	19.44
880.0	19.44
881.0	19.17
882.0	18.89
883.0	18.89
884.0	18.89
885.0	18.92
886.0	19.00
887.0	19.06
888.0	19.08
889.0	19.03
890.0	18.92
891.0	18.69
892.0	18.39
893.0	18.00
894.0	17.67
895.0	17.39
896.0	17.25
897.0	17.19
898.0	17.19
899.0	17.17
900.0	17.08
901.0	16.92
902.0	16.58
903.0	15.17
904.0	13.69
905.0	12.47
906.0	11.75
907.0	11.50
908.0	11.47
909.0	11.69
910.0	12.42
911.0	13.44
912.0	14.28
913.0	14.64
914.0	15.00
915.0	15.83
916.0	16.14
917.0	16.44
918.0	16.39
919.0	16.42
920.0	16.53
921.0	16.81
922.0	17.31
923.0	17.75
924.0	18.08
925.0	17.81
926.0	17.42
927.0	17.22
928.0	17.03
929.0	16.92
930.0	16.81
931.0	16.72
932.0	16.61
933.0	16.50
934.0	16.28
935.0	15.97
936.0	15.72
937.0	15.56
938.0	15.42
939.0	15.28
940.0	15.11
941.0	15.03
942.0	15.00
943.0	14.97
944.0	14.97
945.0	15.00
946.0	15.06
947.0	15.28
948.0	15.50
949.0	15.61
950.0	15.58
951.0	15.31
952.0	14.64
953.0	13.44
954.0	11.97
955.0	10.50
956.0	9.03
957.0	7.56
958.0	6.97
959.0	7.22
960.0	8.14
961.0	9.61
962.0	11.22
963.0	12.58
964.0	13.61
965.0	14.19
966.0	14.47
967.0	14.50
968.0	14.47
969.0	14.36
970.0	14.14
971.0	13.67
972.0	12.75
973.0	11.28
974.0	9.81
975.0	8.33
976.0	6.86
977.0	5.36
978.0	4.44
979.0	3.67
980.0	2.97
981.0	2.44
982.0	2.00
983.0	1.53
984.0	0.89
985.0	0.31
986.0	0.00
987.0	0.00
988.0	0.00
989.0	0.00
990.0	0.00
991.0	0.00
992.0	0.00
993.0	0.00
994.0	0.00
995.0	0.00
996.0	0.00
997.0	0.00
998.0	0.00
999.0	0.00
1000.0	0.00
1001.0	0.00
1002.0	0.00
1003.0	0.00
1004.0	0.00
1005.0	0.00
1006.0	0.00
1007.0	0.00
1008.0	0.00
1009.0	0.00
1010.0	0.00
1011.0	0.00
1012.0	0.00
1013.0	0.00
1014.0	0.00
1015.0	0.00
1016.0	0.00
1017.0	0.00
1018.0	0.00
1019.0	0.00
1020.0	0.00
1021.0	0.00
1022.0	0.00
1023.0	0.00
1024.0	0.00
1025.0	0.00
1026.0	0.00
1027.0	0.22
1028.0	1.00
1029.0	2.39
1030.0	4.06
1031.0	5.56
1032.0	6.78
1033.0	7.83
1034.0	8.81
1035.0	9.72
1036.0	10.44
1037.0	11.03
1038.0	11.53
1039.0	12.11
1040.0	12.78
1041.0	13.44
1042.0	14.03
1043.0	14.42
1044.0	14.61
1045.0	14.67
1046.0	14.69
1047.0	14.75
1048.0	14.81
1049.0	14.75
1050.0	14.53
1051.0	14.08
1052.0	13.56
1053.0	12.92
1054.0	12.17
1055.0	11.19
1056.0	10.00
1057.0	8.53
1058.0	7.06
1059.0	5.83
1060.0	4.64
1061.0	3.72
1062.0	3.33
1063.0	3.36
1064.0	3.56
1065.0	4.33
1066.0	5.53
1067.0	6.50
1068.0	6.83
1069.0	7.00
1070.0	7.33
1071.0	8.00
1072.0	8.83
1073.0	9.81
1074.0	10.97
1075.0	12.36
1076.0	13.69
1077.0	14.81
1078.0	15.67
1079.0	16.36
1080.0	17.00
1081.0	17.39
1082.0	17.50
1083.0	17.36
1084.0	16.92
1085.0	16.47
1086.0	16.28
1087.0	16.28
1088.0	16.31
1089.0	16.33
1090.0	16.33
1091.0	16.33
1092.0	16.42
1093.0	16.69
1094.0	17.14
1095.0	17.50
1096.0	17.69
1097.0	17.75
1098.0	17.64
1099.0	17.31
1100.0	16.75
1101.0	16.36
1102.0	16.22
1103.0	16.33
1104.0	16.72
1105.0	17.31
1106.0	17.75
1107.0	17.92
1108.0	17.89
1109.0	17.64
1110.0	17.22
1111.0	17.00
1112.0	17.03
1113.0	17.39
1114.0	18.14
1115.0	18.89
1116.0	19.28
1117.0	19.36
1118.0	19.25
1119.0	18.92
1120.0	18.58
1121.0	18.39
1122.0	18.25
1123.0	18.03
1124.0	17.56
1125.0	16.75
1126.0	15.50
1127.0	14.03
1128.0	12.56
1129.0	11.14
1130.0	10.06
1131.0	9.14
1132.0	8.28
1133.0	7.39
1134.0	6.39
1135.0	5.39
1136.0	4.53
1137.0	4.06
1138.0	3.94
1139.0	3.97
1140.0	4.06
1141.0	4.19
1142.0	4.56
1143.0	5.31
1144.0	6.25
1145.0	6.78
1146.0	6.89
1147.0	6.31
1148.0	4.83
1149.0	3.83
1150.0	3.33
1151.0	3.33
1152.0	3.33
1153.0	3.86
1154.0	4.92
1155.0	6.33
1156.0	7.58
1157.0	8.67
1158.0	9.78
1159.0	10.94
1160.0	11.81
1161.0	12.61
1162.0	13.39
1163.0	13.97
1164.0	14.61
1165.0	15.14
1166.0	15.72
1167.0	16.19
1168.0	16.67
1169.0	17.08
1170.0	17.53
1171.0	17.86
1172.0	18.25
1173.0	18.64
1174.0	18.97
1175.0	19.36
1176.0	19.61
1177.0	19.89
1178.0	20.17
1179.0	20.42
1180.0	20.61
1181.0	20.81
1182.0	21.00
1183.0	21.19
1184.0	21.42
1185.0	21.64
1186.0	21.81
1187.0	21.94
1188.0	22.14
1189.0	22.31
1190.0	22.50
1191.0	22.67
1192.0	22.89
1193.0	23.03
1194.0	23.17
1195.0	23.28
1196.0	23.39
1197.0	23.53
1198.0	23.67
1199.0	23.78
1200.0	23.97
1201.0	24.11
1202.0	24.28
1203.0	24.44
1204.0	24.53
1205.0	24.64
1206.0	24.72
1207.0	24.81
1208.0	24.94
1209.0	25.06
1210.0	25.17
1211.0	25.28
1212.0	25.36
1213.0	25.44
1214.0	25.53
1215.0	25.61
1216.0	25.78
1217.0	25.86
1218.0	25.92
1219.0	25.97
1220.0	26.03
1221.0	26.08
1222.0	26.11
1223.0	26.14
1224.0	26.19
1225.0	26.22
1226.0	26.28
1227.0	26.31
1228.0	26.33
1229.0	26.39
1230.0	26.42
1231.0	26.47
1232.0	26.50
1233.0	26.56
1234.0	26.58
1235.0	26.61
1236.0	26.67
1237.0	26.69
1238.0	26.75
1239.0	26.78
1240.0	26.83
1241.0	26.89
1242.0	26.94
1243.0	27.00
1244.0	27.03
1245.0	27.06
1246.0	27.06
1247.0	27.06
1248.0	27.06
1249.0	27.03
1250.0	27.03
1251.0	27.03
1252.0	27.03
1253.0	27.00
1254.0	26.97
1255.0	26.94
1256.0	26.92
1257.0	26.86
1258.0	26.78
1259.0	26.69
1260.0	26.58
1261.0	26.53
1262.0	26.47
1263.0	26.44
1264.0	26.39
1265.0	26.36
1266.0	26.31
1267.0	26.25
1268.0	26.22
1269.0	26.22
1270.0	26.19
1271.0	26.19
1272.0	26.14
1273.0	26.08
1274.0	25.94
1275.0	25.78
1276.0	25.56
1277.0	25.36
1278.0	25.17
1279.0	25.00
1280.0	24.81
1281.0	24.64
1282.0	24.47
1283.0	24.28
1284.0	24.08
1285.0	23.89
1286.0	23.69
1287.0	23.53
1288.0	23.36
1289.0	23.19
1290.0	23.03
1291.0	22.86
1292.0	22.69
1293.0	22.53
1294.0	22.36
1295.0	22.19
1296.0	22.06
1297.0	21.97
1298.0	21.89
1299.0	21.81
1300.0	21.72
1301.0	21.64
1302.0	21.56
1303.0	21.47
1304.0	21.39
1305.0	21.31
1306.0	21.11
1307.0	21.11
1308.0	21.11
1309.0	21.08
1310.0	21.08
1311.0	21.06
1312.0	21.03
1313.0	20.97
1314.0	20.89
1315.0	20.83
1316.0	20.75
1317.0	20.58
1318.0	20.47
1319.0	20.36
1320.0	20.42
1321.0	20.56
1322.0	20.81
1323.0	21.14
1324.0	21.58
1325.0	22.00
1326.0	22.31
1327.0	22.44
1328.0	22.50
1329.0	22.50
1330.0	22.50
1331.0	22.50
1332.0	22.50
1333.0	22.47
1334.0	22.39
1335.0	22.31
1336.0	22.22
1337.0	22.19
1338.0	22.17
1339.0	22.17
1340.0	22.17
1341.0	22.19
1342.0	22.22
1343.0	22.33
1344.0	22.44
1345.0	22.56
1346.0	22.64
1347.0	22.67
1348.0	22.67
1349.0	22.61
1350.0	22.42
1351.0	22.11
1352.0	21.72
1353.0	21.33
1354.0	20.92
1355.0	20.50
1356.0	20.03
1357.0	19.50
1358.0	18.94
1359.0	18.36
1360.0	17.72
1361.0	17.11
1362.0	16.72
1363.0	16.61
1364.0	16.78
1365.0	17.17
1366.0	17.39
1367.0	17.42
1368.0	17.19
1369.0	16.67
1370.0	16.22
1371.0	16.06
1372.0	16.06
1373.0	16.06
1374.0	15.92
1375.0	15.61
1376.0	15.08
1377.0	14.11
1378.0	12.64
1379.0	11.17
1380.0	9.69
1381.0	8.22
1382.0	7.58
1383.0	8.14
1384.0	9.14
1385.0	9.89
1386.0	10.19
1387.0	10.44
1388.0	10.94
1389.0	11.81
1390.0	12.92
1391.0	13.94
1392.0	14.67
1393.0	15.08
1394.0	15.25
1395.0	15.25
1396.0	15.19
1397.0	15.03
1398.0	14.78
1399.0	14.47
1400.0	14.08
1401.0	13.64
1402.0	13.17
1403.0	12.56
1404.0	11.61
1405.0	10.14
1406.0	8.67
1407.0	7.67
1408.0	7.47
1409.0	7.58
1410.0	7.64
1411.0	7.61
1412.0	7.53
1413.0	7.42
1414.0	7.44
1415.0	7.83
1416.0	8.64
1417.0	9.67
1418.0	10.67
1419.0	11.36
1420.0	11.58
1421.0	11.36
1422.0	10.64
1423.0	9.81
1424.0	9.53
1425.0	9.61
1426.0	10.08
1427.0	10.97
1428.0	11.61
1429.0	11.81
1430.0	11.64
1431.0	11.14
1432.0	10.17
1433.0	8.69
1434.0	7.22
1435.0	5.72
1436.0	5.31
1437.0	5.47
1438.0	5.86
1439.0	6.11
1440.0	6.14
1441.0	5.94
1442.0	5.44
1443.0	5.08
1444.0	5.00
1445.0	5.08
1446.0	5.14
1447.0	4.97
1448.0	4.17
1449.0	2.75
1450.0	1.28
1451.0	0.33
1452.0	0.00
1453.0	0.00
1454.0	0.00
1455.0	0.00
1456.0	0.00
1457.0	0.00
1458.0	0.00
1459.0	0.00
1460.0	0.00
1461.0	0.00
1462.0	0.00
1463.0	0.00
1464.0	0.00
1465.0	0.00
1466.0	0.00
1467.0	0.00
1468.0	0.00
1469.0	0.00
1470.0	0.00
1471.0	0.00
1472.0	0.00
1473.0	0.00
1474.0	0.00
1475.0	0.00
1476.0	0.00
1477.0	0.00
1478.0	0.00
1479.0	0.61
1480.0	1.22
1481.0	1.75
1482.0	2.19
1483.0	2.56
1484.0	2.89
1485.0	3.19
1486.0	3.58
1487.0	4.08
1488.0	4.72
1489.0	5.50
1490.0	6.42
1491.0	7.42
1492.0	8.47
1493.0	9.47
1494.0	10.42
1495.0	11.28
1496.0	12.03
1497.0	12.69
1498.0	13.25
1499.0	13.69
1500.0	14.03
1501.0	14.25
1502.0	14.47
1503.0	14.64
1504.0	14.83
1505.0	15.00
1506.0	15.14
1507.0	15.28
1508.0	15.44
1509.0	15.64
1510.0	15.89
1511.0	16.25
1512.0	16.72
1513.0	17.31
1514.0	17.97
1515.0	18.64
1516.0	19.22
1517.0	19.64
1518.0	19.97
1519.0	20.19
1520.0	20.39
1521.0	20.50
1522.0	20.58
1523.0	20.56
1524.0	20.44
1525.0	20.14
1526.0	19.67
1527.0	19.06
1528.0	18.39
1529.0	17.78
1530.0	17.28
1531.0	16.92
1532.0	16.72
1533.0	16.67
1534.0	16.78
1535.0	17.06
1536.0	17.56
1537.0	18.22
1538.0	19.00
1539.0	19.89
1540.0	20.81
1541.0	21.78
1542.0	22.72
1543.0	23.58
1544.0	24.28
1545.0	24.72
1546.0	25.00
1547.0	25.17
1548.0	25.28
1549.0	25.42
1550.0	25.56
1551.0	25.75
1552.0	25.94
1553.0	26.17
1554.0	26.36
1555.0	26.58
1556.0	26.83
1557.0	27.14
1558.0	27.47
1559.0	27.89
1560.0	28.33
1561.0	28.78
1562.0	29.22
1563.0	29.67
1564.0	30.14
1565.0	30.61
1566.0	31.08
1567.0	31.58
1568.0	32.03
1569.0	32.44
1570.0	32.83
1571.0	33.19
1572.0	33.53
1573.0	33.83
1574.0	34.06
1575.0	34.22
1576.0	34.33
1577.0	34.36
1578.0	34.33
1579.0	34.25
1580.0	34.17
1581.0	34.03
1582.0	33.92
1583.0	33.75
1584.0	33.56
1585.0	33.33
1586.0	33.08
1587.0	32.81
1588.0	32.53
1589.0	32.28
1590.0	32.08
1591.0	31.92
1592.0	31.81
1593.0	31.69
1594.0	31.64
1595.0	31.58
1596.0	31.47
1597.0	31.36
1598.0	31.17
1599.0	30.94
1600.0	30.69
1601.0	30.42
1602.0	30.14
1603.0	29.92
1604.0	29.75
1605.0	29.61
1606.0	29.56
1607.0	29.50
1608.0	29.50
1609.0	29.50
1610.0	29.56
1611.0	29.58
1612.0	29.67
1613.0	29.78
1614.0	29.94
1615.0	30.14
1616.0	30.39
1617.0	30.69
1618.0	31.03
1619.0	31.39
1620.0	31.69
1621.0	31.97
1622.0	32.19
1623.0	32.36
1624.0	32.42
1625.0	32.39
1626.0	32.28
1627.0	32.00
1628.0	31.61
1629.0	31.11
